sale_id,sale_date,store_id,product_id,quantity
SALE000635,2024-11-21,ST031,P292,4
SALE000636,2025-02-04,ST022,P521,1
SALE000637,2024-04-02,ST091,P543,3
SALE000638,2025-02-17,ST043,P356,2
SALE000639,2025-06-26,ST027,P194,3
SALE000640,2024-12-02,ST009,P297,2
SALE000641,2025-07-18,ST093,P001,1
SALE000642,2024-10-16,ST050,P354,2
SALE000643,2024-10-16,ST022,P754,1
SALE000644,2024-03-13,ST064,P747,1
SALE000645,2024-09-04,ST045,P454,1
SALE000646,2024-07-21,ST013,P695,3
SALE000647,2024-02-25,ST084,P614,1
SALE000648,2023-11-25,ST021,P357,2
SALE000649,2024-06-02,ST038,P004,1
SALE000650,2024-08-11,ST034,P859,1
SALE000651,2023-10-27,ST010,P279,2
SALE000652,2024-06-16,ST021,P601,1
SALE000653,2025-01-08,ST071,P846,1
SALE000654,2024-05-10,ST044,P489,3
SALE000655,2023-11-30,ST062,P567,8
SALE000656,2024-06-21,ST084,P143,3
SALE000657,2024-02-25,ST056,P140,1
SALE000658,2025-04-01,ST043,P169,1
SALE000659,2024-02-20,ST053,P563,1
SALE000660,2024-07-08,ST093,P816,3
SALE000661,2024-03-01,ST070,P213,2
SALE000662,2024-03-30,ST039,P186,1
SALE000663,2025-01-01,ST007,P327,1
SALE000664,2024-01-29,ST071,P703,1
SALE000665,2024-04-05,ST007,P299,4
SALE000666,2024-11-26,ST012,P247,2
SALE000667,2024-11-12,ST085,P513,2
SALE000668,2024-10-18,ST062,P165,1
SALE000669,2024-02-16,ST004,P169,3
SALE000670,2025-02-10,ST038,P887,1
SALE000671,2024-12-03,ST061,P705,6
SALE000672,2024-03-01,ST051,P369,1
SALE000673,2024-06-02,ST085,P213,3
SALE000674,2024-06-27,ST070,P327,1
SALE000675,2024-09-28,ST048,P754,1
SALE000676,2024-06-19,ST048,P161,1
SALE000677,2024-03-20,ST006,P211,2
SALE000678,2023-10-09,ST034,P177,2
SALE000679,2025-03-25,ST073,P051,1
SALE000680,2025-04-07,ST011,P543,3
SALE000681,2024-03-13,ST053,P869,1
SALE000682,2025-03-10,ST076,P177,1
SALE000683,2025-07-29,ST050,P688,1
SALE000684,2024-08-09,ST054,P869,1
SALE000685,2024-10-20,ST088,P718,1
SALE000686,2025-01-03,ST061,P480,1
SALE000687,2024-07-24,ST031,P370,1
SALE000688,2024-01-06,ST011,P330,1
SALE000689,2024-01-09,ST092,P010,1
SALE000690,2025-01-01,ST074,P766,3
SALE000691,2024-06-22,ST087,P891,1
SALE000692,2025-05-21,ST019,P121,2
SALE000693,2025-03-07,ST023,P847,1
SALE000694,2024-07-08,ST022,P875,1
SALE000695,2025-07-02,ST025,P122,2
SALE000696,2023-12-28,ST011,P895,4
SALE000697,2023-10-16,ST026,P898,1
SALE000698,2025-05-14,ST081,P131,1
SALE000699,2024-05-23,ST077,P205,1
SALE000700,2024-07-07,ST094,P794,1
SALE000701,2023-10-16,ST012,P327,1
SALE000702,2025-08-28,ST051,P463,1
SALE000703,2023-09-25,ST036,P413,1
SALE000704,2024-04-22,ST090,P513,1
SALE000705,2025-07-03,ST067,P640,1
SALE000706,2024-06-15,ST054,P135,3
SALE000707,2025-09-02,ST076,P485,1
SALE000708,2024-12-18,ST014,P466,2
SALE000709,2023-09-21,ST013,P640,3
SALE000710,2023-11-30,ST045,P747,2
SALE000711,2024-01-06,ST034,P322,1
SALE000712,2024-10-03,ST063,P479,2
SALE000713,2024-05-17,ST005,P149,4
SALE000714,2024-10-16,ST019,P510,3
SALE000715,2025-06-22,ST089,P334,2
SALE000716,2023-10-10,ST043,P562,1
SALE000717,2024-09-04,ST096,P370,1
SALE000718,2023-12-05,ST035,P766,2
SALE000719,2023-10-06,ST044,P688,1
SALE000720,2023-10-08,ST039,P253,2
SALE000721,2024-09-21,ST090,P551,1
SALE000722,2025-06-10,ST030,P124,3
SALE000723,2024-08-03,ST057,P626,3
SALE000724,2024-06-23,ST035,P601,1
SALE000725,2023-11-11,ST078,P528,2
SALE000726,2024-03-13,ST057,P170,2
SALE000727,2024-12-24,ST095,P375,6
SALE000728,2024-06-26,ST048,P688,1
SALE000729,2024-07-25,ST066,P642,1
SALE000730,2025-03-16,ST040,P574,1
SALE000731,2023-12-07,ST052,P124,6
SALE000732,2024-11-14,ST073,P009,2
SALE000733,2025-07-05,ST025,P747,1
SALE000734,2025-01-19,ST026,P700,1
SALE000735,2023-10-17,ST005,P358,1
SALE000736,2025-01-29,ST047,P567,3
SALE000737,2025-06-12,ST048,P690,1
SALE000738,2025-07-25,ST065,P330,1
SALE000739,2024-01-15,ST016,P551,1
SALE000740,2023-09-11,ST031,P313,3
SALE000741,2025-03-04,ST058,P152,1
SALE000742,2023-12-20,ST061,P488,2
SALE000743,2023-09-15,ST045,P279,2
SALE000744,2025-08-16,ST096,P695,1
SALE000745,2025-02-22,ST037,P009,1
SALE000746,2024-02-24,ST007,P143,1
SALE000747,2025-05-03,ST074,P637,1
SALE000748,2023-09-14,ST029,P528,3
SALE000749,2024-04-13,ST027,P213,2
SALE000750,2025-03-31,ST066,P004,1
SALE000751,2024-06-27,ST100,P869,3
SALE000752,2024-02-03,ST088,P002,1
SALE000753,2024-03-30,ST017,P528,3
SALE000754,2024-03-13,ST002,P177,3
SALE000755,2025-05-26,ST040,P583,3
SALE000756,2025-07-02,ST083,P226,1
SALE000757,2025-06-29,ST049,P705,4
SALE000758,2025-03-28,ST033,P175,2
SALE000759,2023-12-11,ST087,P413,6
SALE000760,2024-06-10,ST051,P485,1
SALE000761,2025-03-06,ST066,P900,1
SALE000762,2025-07-19,ST048,P466,1
SALE000763,2025-08-22,ST077,P494,1
SALE000764,2024-01-19,ST039,P551,1
SALE000765,2024-03-26,ST062,P052,1
SALE000766,2023-12-03,ST036,P521,4
SALE000767,2024-10-17,ST034,P537,3
SALE000768,2024-02-23,ST039,P161,1
SALE000769,2023-10-02,ST067,P615,1
SALE000770,2025-07-14,ST008,P669,3
SALE000771,2024-07-28,ST077,P334,2
SALE000772,2024-07-10,ST088,P124,1
SALE000773,2024-11-12,ST084,P396,2
SALE000774,2024-10-13,ST038,P211,2
SALE000775,2025-08-23,ST052,P327,1
SALE000776,2024-07-11,ST005,P485,5
SALE000777,2025-02-07,ST025,P279,3
SALE000778,2024-08-20,ST029,P560,3
SALE000779,2023-12-28,ST061,P793,2
SALE000780,2025-04-11,ST086,P299,3
SALE000781,2024-09-09,ST022,P703,3
SALE000782,2024-12-16,ST024,P247,2
SALE000783,2024-12-21,ST061,P122,4
SALE000784,2024-09-22,ST093,P669,1
SALE000785,2025-06-19,ST098,P794,3
SALE000786,2023-10-31,ST043,P537,1
SALE000787,2025-06-08,ST046,P177,2
SALE000788,2024-06-08,ST054,P642,2
SALE000789,2025-06-04,ST048,P211,2
SALE000790,2024-04-02,ST060,P705,4
SALE000791,2025-08-17,ST007,P718,1
SALE000792,2023-10-24,ST075,P485,5
SALE000793,2024-12-15,ST010,P370,2
SALE000794,2025-05-15,ST025,P398,1
SALE000795,2025-08-05,ST088,P322,1
SALE000796,2024-07-03,ST039,P346,3
SALE000797,2025-03-24,ST018,P896,2
SALE000798,2023-12-06,ST053,P895,4
SALE000799,2025-03-29,ST019,P260,1
SALE000800,2023-10-09,ST092,P154,1
SALE000801,2024-06-30,ST063,P273,1
SALE000802,2024-06-09,ST041,P521,1
SALE000803,2023-11-05,ST058,P226,2
SALE000804,2024-06-30,ST098,P626,5
SALE000805,2025-03-31,ST098,P140,1
SALE000806,2025-03-20,ST017,P504,1
SALE000807,2024-05-15,ST082,P352,2
SALE000808,2024-05-19,ST062,P322,1
SALE000809,2025-03-07,ST005,P449,1
SALE000810,2025-07-31,ST094,P313,1
SALE000811,2024-07-17,ST042,P614,3
SALE000812,2025-02-08,ST025,P003,1
SALE000813,2024-09-29,ST001,P514,1
SALE000814,2024-01-23,ST032,P177,2
SALE000815,2025-06-17,ST040,P122,2
SALE000816,2025-06-17,ST065,P488,3
SALE000817,2023-11-08,ST022,P053,2
SALE000818,2025-02-27,ST039,P847,1
SALE000819,2025-04-07,ST059,P601,1
SALE000820,2023-12-03,ST077,P419,4
SALE000821,2025-04-24,ST088,P898,1
SALE000822,2024-03-28,ST044,P898,1
SALE000823,2025-08-20,ST063,P299,2
SALE000824,2024-06-08,ST022,P847,1
SALE000825,2024-09-14,ST052,P004,1
SALE000826,2024-01-06,ST029,P601,1
SALE000827,2023-09-10,ST017,P170,1
SALE000828,2025-02-20,ST076,P401,1
SALE000829,2024-01-29,ST047,P583,1
SALE000830,2025-01-20,ST049,P747,1
SALE000831,2024-04-05,ST033,P626,5
SALE000832,2024-04-27,ST007,P489,1
SALE000833,2023-12-07,ST085,P105,2
SALE000834,2024-04-03,ST003,P022,1
SALE000835,2023-10-28,ST054,P356,1
SALE000836,2025-03-06,ST071,P205,1
SALE000837,2024-10-23,ST090,P135,3
SALE000838,2025-05-03,ST088,P517,1
SALE000839,2024-02-22,ST039,P347,1
SALE000840,2024-11-23,ST085,P413,6
SALE000841,2025-08-05,ST078,P563,1
SALE000842,2025-07-16,ST054,P695,1
SALE000843,2023-12-29,ST066,P595,2
SALE000844,2024-10-04,ST016,P244,1
SALE000845,2024-12-02,ST014,P398,2
SALE000846,2024-09-26,ST078,P165,1
SALE000847,2024-12-05,ST034,P695,2
SALE000848,2025-05-24,ST046,P567,3
SALE000849,2024-05-12,ST021,P015,1
SALE000850,2024-06-02,ST064,P794,3
SALE000851,2025-06-04,ST062,P268,3
SALE000852,2025-05-19,ST002,P543,1
SALE000853,2024-04-14,ST074,P543,1
SALE000854,2024-06-19,ST012,P637,1
SALE000855,2025-03-17,ST093,P598,2
SALE000856,2025-03-30,ST083,P182,1
SALE000857,2025-05-07,ST038,P211,1
SALE000858,2025-03-21,ST013,P673,1
SALE000859,2025-01-23,ST006,P706,1
SALE000860,2025-02-20,ST047,P657,1
SALE000861,2023-11-10,ST041,P350,2
SALE000862,2025-05-27,ST015,P086,1
SALE000863,2023-09-21,ST098,P761,1
SALE000864,2024-10-17,ST002,P706,1
SALE000865,2025-03-31,ST085,P528,2
SALE000866,2024-12-26,ST046,P763,6
SALE000867,2025-02-25,ST035,P747,1
SALE000868,2024-03-30,ST012,P313,2
SALE000869,2023-12-11,ST024,P115,2
SALE000870,2023-12-19,ST052,P865,2
SALE000871,2025-02-21,ST035,P700,3
SALE000872,2024-10-19,ST062,P657,1
SALE000873,2025-03-19,ST084,P754,1
SALE000874,2024-08-05,ST022,P115,1
SALE000875,2024-09-05,ST090,P598,1
SALE000876,2025-01-08,ST014,P346,3
SALE000877,2024-03-29,ST062,P657,1
SALE000878,2024-09-13,ST087,P354,3
SALE000879,2023-11-04,ST049,P637,6
SALE000880,2024-03-24,ST004,P715,1
SALE000881,2025-04-29,ST094,P875,1
SALE000882,2025-01-11,ST017,P375,2
SALE000883,2025-07-02,ST015,P754,3
SALE000884,2023-11-01,ST057,P022,4
SALE000885,2025-08-27,ST084,P259,1
SALE000886,2023-11-21,ST091,P718,2
SALE000887,2024-10-02,ST068,P617,1
SALE000888,2025-02-01,ST074,P598,1
SALE000889,2025-08-21,ST086,P724,1
SALE000890,2023-11-16,ST067,P419,6
SALE000891,2025-06-02,ST080,P086,1
SALE000892,2023-10-02,ST085,P598,2
SALE000893,2025-03-09,ST045,P540,1
SALE000894,2024-11-17,ST083,P322,2
SALE000895,2025-03-01,ST072,P761,1
SALE000896,2024-06-01,ST079,P038,2
SALE000897,2024-03-22,ST065,P705,4
SALE000898,2025-08-08,ST022,P060,1
SALE000899,2023-10-02,ST063,P263,2
SALE000900,2025-04-05,ST036,P026,1
SALE000901,2023-10-04,ST029,P454,1
SALE000902,2025-08-17,ST049,P334,1
SALE000903,2025-04-06,ST011,P360,3
SALE000904,2023-12-25,ST058,P067,2
SALE000905,2024-09-22,ST064,P356,1
SALE000906,2024-06-26,ST064,P607,1
SALE000907,2025-07-15,ST003,P095,1
SALE000908,2025-01-26,ST053,P013,3
SALE000909,2025-02-15,ST001,P690,1
SALE000910,2024-12-12,ST078,P865,2
SALE000911,2024-04-28,ST082,P251,1
SALE000912,2025-02-02,ST066,P466,1
SALE000913,2024-06-04,ST084,P543,2
SALE000914,2025-03-22,ST047,P690,1
SALE000915,2023-09-21,ST029,P705,3
SALE000916,2023-10-09,ST072,P617,1
SALE000917,2024-05-04,ST077,P370,1
SALE000918,2024-02-22,ST085,P307,2
SALE000919,2025-04-05,ST015,P091,1
SALE000920,2024-09-25,ST085,P175,2
SALE000921,2023-10-21,ST046,P695,2
SALE000922,2025-07-01,ST071,P419,3
SALE000923,2024-11-27,ST014,P022,2
SALE000924,2024-07-29,ST064,P124,3
SALE000925,2025-06-11,ST096,P598,3
SALE000926,2024-05-12,ST033,P494,1
SALE000927,2024-02-18,ST025,P121,2
SALE000928,2023-11-20,ST028,P360,2
SALE000929,2024-01-03,ST092,P273,2
SALE000930,2025-05-19,ST006,P816,1
SALE000931,2024-03-28,ST087,P488,1
SALE000932,2023-12-26,ST099,P761,2
SALE000933,2024-12-15,ST059,P537,6
SALE000934,2024-11-23,ST018,P865,2
SALE000935,2024-10-27,ST001,P428,1
SALE000936,2024-10-07,ST071,P842,3
SALE000937,2024-02-02,ST062,P816,1
SALE000938,2025-02-25,ST100,P814,1
SALE000939,2024-06-01,ST023,P562,2
SALE000940,2024-08-15,ST094,P674,1
SALE000941,2024-08-01,ST014,P327,1
SALE000942,2023-12-29,ST077,P494,2
SALE000943,2025-01-14,ST042,P398,1
SALE000944,2024-09-01,ST050,P347,3
SALE000945,2023-11-28,ST089,P614,4
SALE000946,2025-08-19,ST051,P865,1
SALE000947,2024-02-23,ST038,P358,1
SALE000948,2024-03-08,ST018,P124,3
SALE000949,2025-05-21,ST090,P754,1
SALE000950,2025-08-26,ST066,P250,3
SALE000951,2024-03-09,ST071,P715,1
SALE000952,2025-05-30,ST092,P603,1
SALE000953,2025-01-19,ST071,P519,1
SALE000954,2025-07-09,ST026,P170,3
SALE000955,2024-02-10,ST038,P560,3
SALE000956,2025-07-22,ST017,P891,1
SALE000957,2023-12-02,ST084,P877,2
SALE000958,2023-10-16,ST023,P398,1
SALE000959,2024-02-20,ST089,P521,3
SALE000960,2024-04-21,ST015,P614,3
SALE000961,2024-02-22,ST062,P485,4
SALE000962,2025-01-07,ST087,P607,1
SALE000963,2024-08-04,ST069,P244,1
SALE000964,2024-04-07,ST055,P669,1
SALE000965,2025-07-05,ST067,P105,3
SALE000966,2025-01-31,ST049,P129,1
SALE000967,2025-07-21,ST086,P039,3
SALE000968,2025-07-20,ST097,P640,2
SALE000969,2025-06-25,ST088,P194,3
SALE000970,2023-10-23,ST008,P562,3
SALE000971,2024-10-18,ST027,P609,1
SALE000972,2023-11-27,ST046,P673,2
SALE000973,2024-11-16,ST014,P504,2
SALE000974,2024-01-11,ST087,P603,1
SALE000975,2024-05-27,ST029,P606,5
SALE000976,2024-12-12,ST050,P186,2
SALE000977,2024-04-01,ST090,P245,3
SALE000978,2023-11-23,ST007,P816,2
SALE000979,2024-05-20,ST050,P346,3
SALE000980,2025-07-02,ST041,P869,3
SALE000981,2024-04-17,ST007,P003,1
SALE000982,2025-02-13,ST033,P169,2
SALE000983,2024-01-31,ST029,P794,3
SALE000984,2025-05-01,ST091,P528,3
SALE000985,2023-11-16,ST070,P603,2
SALE000986,2024-05-26,ST026,P637,1
SALE000987,2024-12-02,ST038,P357,6
SALE000988,2024-10-07,ST010,P161,1
SALE000989,2025-04-25,ST023,P603,1
SALE000990,2025-05-29,ST016,P317,1
SALE000991,2024-05-01,ST055,P238,2
SALE000992,2025-05-03,ST017,P140,2
SALE000993,2025-08-17,ST001,P268,3
SALE000994,2025-07-17,ST020,P015,3
SALE000995,2024-02-07,ST042,P491,1
SALE000996,2023-09-26,ST100,P821,1
SALE000997,2023-09-22,ST079,P703,2
SALE000998,2025-02-19,ST063,P642,3
SALE000999,2025-04-30,ST046,P059,1
SALE001000,2023-11-12,ST091,P260,2
SALE001001,2024-03-23,ST029,P859,1
SALE001002,2024-07-16,ST067,P059,1
SALE001003,2024-04-05,ST065,P140,3
SALE001004,2025-04-09,ST069,P334,2
SALE001005,2024-07-27,ST029,P754,3
SALE001006,2024-01-06,ST085,P273,2
SALE001007,2024-08-29,ST038,P175,3
SALE001008,2023-11-14,ST068,P370,2
SALE001009,2024-12-26,ST072,P690,2
SALE001010,2024-03-30,ST084,P002,1
SALE001011,2024-12-21,ST086,P279,2
SALE001012,2023-10-03,ST083,P504,1
SALE001013,2023-11-24,ST080,P191,2
SALE001014,2024-05-11,ST088,P754,1
SALE001015,2023-09-23,ST049,P805,1
SALE001016,2025-05-21,ST015,P324,3
SALE001017,2024-06-25,ST093,P244,1
SALE001018,2025-06-16,ST067,P690,1
SALE001019,2024-03-29,ST048,P408,1
SALE001020,2024-11-26,ST066,P356,2
SALE001021,2023-12-24,ST038,P766,2
SALE001022,2024-03-20,ST042,P408,1
SALE001023,2025-04-30,ST013,P143,1
SALE001024,2025-03-22,ST099,P450,1
SALE001025,2025-05-23,ST001,P515,1
SALE001026,2023-09-19,ST027,P543,1
SALE001027,2024-03-02,ST088,P347,1
SALE001028,2025-03-25,ST027,P450,1
SALE001029,2023-12-23,ST090,P747,2
SALE001030,2023-10-13,ST095,P634,1
SALE001031,2025-07-12,ST083,P688,1
SALE001032,2024-08-05,ST010,P607,1
SALE001033,2025-02-26,ST020,P004,1
SALE001034,2023-10-03,ST092,P273,1
SALE001035,2024-04-01,ST010,P038,3
SALE001036,2024-11-17,ST072,P059,2
SALE001037,2024-09-13,ST030,P794,2
SALE001038,2024-04-30,ST050,P357,2
SALE001039,2023-11-07,ST056,P260,2
SALE001040,2024-11-30,ST050,P547,6
SALE001041,2024-12-09,ST001,P526,2
SALE001042,2024-10-31,ST080,P052,1
SALE001043,2024-01-25,ST096,P486,1
SALE001044,2024-07-12,ST090,P705,3
SALE001045,2024-01-11,ST065,P102,1
SALE001046,2023-10-26,ST088,P251,1
SALE001047,2025-03-31,ST012,P244,1
SALE001048,2023-09-08,ST057,P322,1
SALE001049,2023-12-11,ST085,P009,2
SALE001050,2024-11-26,ST021,P449,2
SALE001051,2025-06-04,ST018,P607,1
SALE001052,2024-05-02,ST070,P247,1
SALE001053,2025-04-27,ST082,P129,1
SALE001054,2025-01-06,ST087,P754,1
SALE001055,2025-06-05,ST094,P528,1
SALE001056,2024-09-18,ST071,P743,1
SALE001057,2023-10-12,ST016,P016,1
SALE001058,2024-10-31,ST074,P491,1
SALE001059,2023-10-16,ST069,P454,1
SALE001060,2024-12-13,ST011,P251,2
SALE001061,2024-01-07,ST096,P606,3
SALE001062,2024-09-13,ST028,P346,3
SALE001063,2024-12-07,ST066,P129,2
SALE001064,2024-10-21,ST024,P175,2
SALE001065,2024-12-16,ST025,P115,2
SALE001066,2024-04-14,ST086,P657,1
SALE001067,2024-10-18,ST007,P705,5
SALE001068,2024-11-20,ST060,P528,2
SALE001069,2025-01-06,ST038,P543,2
SALE001070,2024-04-18,ST013,P165,1
SALE001071,2024-10-09,ST075,P377,1
SALE001072,2024-06-25,ST043,P299,2
SALE001073,2024-12-04,ST013,P244,2
SALE001074,2024-12-19,ST009,P766,4
SALE001075,2024-06-10,ST063,P357,3
SALE001076,2025-05-04,ST085,P253,3
SALE001077,2025-07-09,ST020,P479,6
SALE001078,2025-01-26,ST041,P865,1
SALE001079,2024-01-31,ST022,P001,1
SALE001080,2025-08-03,ST032,P640,3
SALE001081,2024-04-26,ST095,P521,2
SALE001082,2024-08-31,ST047,P124,3
SALE001083,2024-01-21,ST043,P747,1
SALE001084,2024-10-28,ST060,P356,2
SALE001085,2024-03-04,ST063,P463,1
SALE001086,2023-10-27,ST023,P528,1
SALE001087,2023-10-27,ST036,P715,1
SALE001088,2024-08-12,ST018,P761,1
SALE001089,2025-06-13,ST026,P211,3
SALE001090,2025-03-31,ST010,P601,1
SALE001091,2024-12-17,ST003,P705,2
SALE001092,2025-01-30,ST075,P483,3
SALE001093,2024-09-22,ST028,P793,1
SALE001094,2025-07-27,ST071,P211,3
SALE001095,2025-07-19,ST061,P536,1
SALE001096,2024-04-25,ST020,P307,1
SALE001097,2024-04-23,ST099,P488,1
SALE001098,2024-04-24,ST038,P124,3
SALE001099,2025-05-10,ST066,P076,1
SALE001100,2024-09-21,ST047,P398,1
SALE001101,2023-09-09,ST085,P186,1
SALE001102,2023-10-07,ST079,P551,1
SALE001103,2025-02-22,ST097,P408,1
SALE001104,2024-02-20,ST058,P140,3
SALE001105,2025-01-02,ST073,P537,1
SALE001106,2024-09-06,ST095,P601,1
SALE001107,2024-12-02,ST046,P015,2
SALE001108,2025-07-25,ST098,P377,1
SALE001109,2025-05-31,ST009,P211,1
SALE001110,2024-12-19,ST006,P543,6
SALE001111,2024-07-21,ST047,P327,1
SALE001112,2025-05-08,ST059,P747,1
SALE001113,2025-03-30,ST006,P891,1
SALE001114,2023-12-03,ST042,P101,2
SALE001115,2024-09-09,ST067,P521,2
SALE001116,2023-11-23,ST095,P211,6
SALE001117,2024-04-09,ST073,P149,4
SALE001118,2025-05-07,ST047,P488,1
SALE001119,2024-06-17,ST010,P413,6
SALE001120,2025-07-11,ST029,P413,6
SALE001121,2023-12-10,ST045,P377,2
SALE001122,2024-07-02,ST062,P754,3
SALE001123,2024-04-18,ST001,P398,1
SALE001124,2023-10-10,ST018,P355,1
SALE001125,2025-05-20,ST030,P060,1
SALE001126,2024-05-21,ST083,P244,1
SALE001127,2023-12-01,ST020,P161,2
SALE001128,2023-11-11,ST047,P492,2
SALE001129,2023-10-10,ST016,P537,2
SALE001130,2023-11-10,ST043,P595,2
SALE001131,2025-04-15,ST062,P547,2
SALE001132,2023-11-17,ST027,P488,2
SALE001133,2024-02-01,ST083,P700,1
SALE001134,2024-03-22,ST032,P022,3
SALE001135,2024-11-06,ST076,P140,6
SALE001136,2024-04-21,ST066,P015,1
SALE001137,2024-08-05,ST074,P131,1
SALE001138,2025-06-15,ST022,P205,3
SALE001139,2023-12-19,ST024,P413,4
SALE001140,2023-12-31,ST077,P869,2
SALE001141,2025-07-14,ST082,P004,1
SALE001142,2023-12-31,ST093,P601,2
SALE001143,2025-06-19,ST037,P847,1
SALE001144,2025-03-01,ST028,P357,2
SALE001145,2024-02-15,ST062,P143,1
SALE001146,2025-01-12,ST053,P492,1
SALE001147,2025-03-11,ST075,P688,1
SALE001148,2025-07-22,ST024,P513,1
SALE001149,2025-08-07,ST066,P211,3
SALE001150,2023-12-25,ST088,P279,4
SALE001151,2023-11-26,ST077,P488,2
SALE001152,2025-05-09,ST030,P318,1
SALE001153,2024-10-24,ST017,P105,1
SALE001154,2025-07-23,ST026,P419,3
SALE001155,2024-12-09,ST088,P347,2
SALE001156,2024-05-15,ST078,P091,1
SALE001157,2024-05-13,ST061,P774,3
SALE001158,2024-08-09,ST005,P747,1
SALE001159,2024-01-18,ST069,P398,1
SALE001160,2024-11-07,ST016,P076,2
SALE001161,2023-10-23,ST085,P122,3
SALE001162,2025-06-12,ST070,P691,3
SALE001163,2023-10-18,ST084,P352,2
SALE001164,2025-06-17,ST048,P745,1
SALE001165,2025-07-25,ST090,P428,1
SALE001166,2025-02-02,ST062,P642,2
SALE001167,2025-05-24,ST045,P488,1
SALE001168,2025-04-27,ST095,P794,3
SALE001169,2024-04-04,ST074,P091,1
SALE001170,2024-12-31,ST018,P205,2
SALE001171,2025-01-28,ST099,P183,1
SALE001172,2024-12-03,ST037,P491,2
SALE001173,2025-07-26,ST070,P344,1
SALE001174,2024-09-30,ST025,P001,1
SALE001175,2023-09-22,ST096,P642,3
SALE001176,2025-01-12,ST067,P121,1
SALE001177,2024-02-23,ST049,P537,3
SALE001178,2024-02-24,ST041,P344,1
SALE001179,2024-06-27,ST014,P140,3
SALE001180,2024-09-15,ST075,P205,1
SALE001181,2023-11-14,ST069,P347,4
SALE001182,2024-02-23,ST079,P226,1
SALE001183,2025-05-17,ST088,P330,1
SALE001184,2025-04-15,ST027,P346,3
SALE001185,2023-11-03,ST062,P154,6
SALE001186,2024-07-12,ST072,P375,2
SALE001187,2025-06-30,ST074,P279,3
SALE001188,2024-11-22,ST051,P603,2
SALE001189,2024-06-24,ST085,P121,1
SALE001190,2025-04-10,ST058,P640,1
SALE001191,2023-12-07,ST013,P170,4
SALE001192,2024-06-15,ST044,P657,1
SALE001193,2025-04-24,ST079,P562,1
SALE001194,2025-07-28,ST021,P327,1
SALE001195,2025-04-16,ST082,P001,1
SALE001196,2024-01-07,ST012,P690,1
SALE001197,2024-09-08,ST061,P816,1
SALE001198,2025-04-14,ST056,P067,1
SALE001199,2024-03-08,ST034,P175,1
SALE001200,2024-07-21,ST078,P014,3
SALE001201,2025-05-06,ST050,P821,1
SALE001202,2024-02-13,ST052,P504,1
SALE001203,2023-11-30,ST067,P244,2
SALE001204,2025-02-08,ST077,P039,2
SALE001205,2023-10-07,ST082,P396,1
SALE001206,2024-11-05,ST002,P167,6
SALE001207,2024-09-01,ST067,P244,1
SALE001208,2025-01-15,ST005,P640,3
SALE001209,2024-06-24,ST067,P563,1
SALE001210,2025-05-05,ST079,P143,1
SALE001211,2024-01-17,ST005,P299,1
SALE001212,2025-03-02,ST021,P067,1
SALE001213,2024-12-11,ST036,P637,4
SALE001214,2023-11-29,ST086,P330,2
SALE001215,2023-10-23,ST076,P165,1
SALE001216,2025-01-31,ST002,P603,1
SALE001217,2024-02-05,ST009,P805,1
SALE001218,2025-02-26,ST071,P244,1
SALE001219,2024-07-13,ST072,P805,3
SALE001220,2024-02-09,ST045,P292,2
SALE001221,2024-02-13,ST029,P494,1
SALE001222,2024-01-02,ST025,P358,1
SALE001223,2024-12-26,ST052,P480,2
SALE001224,2024-11-13,ST034,P150,6
SALE001225,2025-02-16,ST014,P466,1
SALE001226,2024-12-14,ST065,P247,2
SALE001227,2023-09-16,ST015,P664,1
SALE001228,2023-10-24,ST033,P747,1
SALE001229,2023-10-12,ST074,P194,1
SALE001230,2025-03-30,ST057,P869,1
SALE001231,2023-10-01,ST073,P375,1
SALE001232,2024-11-25,ST097,P279,4
SALE001233,2024-10-21,ST088,P360,3
SALE001234,2025-02-14,ST004,P375,2
SALE001235,2024-04-26,ST009,P322,1
SALE001236,2023-09-11,ST029,P547,1
SALE001237,2023-11-26,ST041,P346,4
SALE001238,2025-07-21,ST067,P449,1
SALE001239,2025-01-05,ST090,P695,1
SALE001240,2025-01-23,ST037,P076,1
SALE001241,2024-03-21,ST087,P609,3
SALE001242,2024-12-30,ST010,P463,2
SALE001243,2024-12-09,ST023,P370,2
SALE001244,2025-03-23,ST046,P175,3
SALE001245,2025-05-14,ST035,P154,3
SALE001246,2024-06-16,ST088,P821,1
SALE001247,2024-01-07,ST025,P398,1
SALE001248,2024-09-19,ST026,P186,1
SALE001249,2025-05-15,ST031,P724,1
